25560	AF243438.1	176124	176243	-
27348	AF243438.1	176107	176167	-
23040	U97553	196	260	+
23041	U97553	562	627	+
23042	U97553	638	698	+
23043	U97553	956	1049	+
23044	U97553	1255	1314	+
23045	U97553	1320	1381	+
23046	U97553	1660	1719	+
23047	U97553	3806	3876	+
23048	U97553	5525	5584	+
28012	1	4240772	4240861	+
28091	1	4241843	4241925	+
28176	1	6524006	6524101	-
24108	1	12202771	12202880	-
28178	1	37469518	37469612	-
27951	1	43635963	43636054	+
27948	1	43638917	43639005	+
24030	1	67833493	67833567	-
27999	1	73831020	73831105	-
27976	1	101111773	101111874	-
28179	1	103344920	103344987	+
28010	1	112659817	112659891	+
28285	1	120066838	120066923	+
28180	1	129984032	129984127	+
28001	1	132712583	132712661	-
27956	1	133744543	133744638	+
27933	1	135024723	135024811	-
28259	1	135546592	135546705	-
28181	1	140873508	140873589	+
28254	1	150162125	150162182	+
24331	1	150245289	150245373	+
24332	1	150245571	150245680	+
28015	1	160974166	160974275	-
27946	1	162574142	162574222	+
27947	1	162574726	162574813	+
27974	1	164970149	164970245	+
24238	1	171634518	171634627	+
24239	1	171634689	171634798	+
28182	1	198089312	198089409	+
24165	1	201833014	201833123	-
24141	1	201838740	201838849	-
28111	1	206623745	206623827	-
28186	2	32211015	32211108	+
28187	2	34321762	34321855	-
24226	2	40444972	40445033	-
28267	2	50630819	50630892	+
27973	2	84091846	84091935	+
27928	2	84124916	84124999	+
28002	2	87437240	87437331	+
28090	2	87437713	87437799	+
26678	2	88663201	88663275	-
23953	2	98574115	98574191	-
26673	2	102429366	102429450	-
28188	2	115944653	115944748	+
28177	2	118520037	118520131	-
27938	2	127281064	127281144	-
23803	2	127281204	127281301	-
28185	2	158208515	158208593	+
27966	2	178154004	178154087	+
23956	2	181018841	181018926	+
28286	2	182150510	182150597	+
28262	3	10856064	10856157	-
27994	3	21097273	21097337	-
23886	3	30313858	30313946	-
27923	3	30362796	30362879	-
24009	3	30363532	30363612	-
28051	3	38950206	38950299	-
28203	3	43496568	43496666	+
24382	3	47372723	47372806	-
24381	3	47372928	47373007	-
24380	3	47373151	47373232	-
28204	3	51638224	51638320	+
28175	3	95919861	95919953	-
28009	3	99055746	99055820	+
27987	3	100310158	100310225	+
28112	3	123746812	123746895	+
28246	3	123747909	123748004	+
28205	3	164603207	164603303	-
28206	3	165631126	165631225	+
27967	3	165758238	165758309	+
24122	3	167128479	167128590	-
24392	3	167133802	167133879	-
24391	3	167134006	167134115	-
28048	3	167886990	167887077	+
23969	3	168264566	168264629	-
27945	3	168265278	168265358	-
28113	3	174406300	174406427	+
28256	3	188187719	188187836	+
23873	3	194696747	194696833	-
28028	4	3002388	3002492	+
28028	4	3020043	3020147	+
28028	4	3065897	3066001	+
28168	4	18623089	18623186	+
28266	4	30166012	30166114	+
24191	4	32922221	32922330	+
28201	4	45099567	45099665	-
28016	4	51799701	51799786	+
27971	4	51804247	51804365	+
27949	4	67679469	67679540	-
23973	4	67705633	67705703	-
28202	4	102830397	102830486	+
28170	4	128600436	128600530	-
28169	4	144912371	144912467	+
27957	5	771296	771376	+
28024	5	15312111	15312215	+
28191	5	19274930	19275028	-
28192	5	102425182	102425276	+
28115	5	102780172	102780285	-
28031	5	103768703	103768770	-
28061	5	105472060	105472127	-
28039	5	105472190	105472257	-
28036	5	105472356	105472424	-
28038	5	105472533	105472600	-
28037	5	105472668	105472743	-
28193	5	107536661	107536756	+
28194	5	157574380	157574474	+
28189	6	4558697	4558776	-
28269	6	16136306	16136383	+
28195	6	32490193	32490290	-
28196	6	35940057	35940153	-
28197	6	51614709	51614804	-
28096	6	52815640	52815730	-
28097	6	52815754	52815850	-
28198	6	57373382	57373479	-
27934	6	84955411	84955497	-
28199	6	92292832	92292906	+
28268	6	132499987	132500098	-
28276	6	132514810	132514889	-
28263	6	134048569	134048646	-
28200	6	145581986	145582082	-
27981	6	145901872	145901977	+
23865	6	145903531	145903618	+
28075	6	146208790	146208855	+
27983	6	156876692	156876790	+
24050	6	164939534	164939611	-
24187	6	165163131	165163240	-
28052	6	176698926	176699020	-
24157	7	9398142	9398250	-
28224	7	20114169	20114263	+
27986	7	23776288	23776367	+
28226	7	33721725	33721819	-
23920	7	41206805	41206889	+
28087	7	42249639	42249728	-
28227	7	54257780	54257854	-
27997	7	58339711	58339794	+
28174	7	60001367	60001461	-
27931	7	68219893	68220002	+
27935	7	68995340	68995429	+
28017	7	86227990	86228060	-
28018	7	86257515	86257591	-
28222	7	93961142	93961239	-
28223	7	128513127	128513210	+
28053	7	163376912	163377010	+
28054	7	163585469	163585556	+
28261	7	164135279	164135376	+
28116	7	164153015	164153103	+
28049	7	164158315	164158407	+
28092	7	164164951	164165064	+
28094	7	164165830	164165922	+
23889	7	164166923	164167019	+
28093	7	164168430	164168523	+
27975	7	164168644	164168735	+
28063	7	164195455	164195529	+
28076	7	164307862	164307928	+
28084	7	164309121	164309202	+
28033	7	164309587	164309649	+
28077	7	164310810	164310870	+
28041	7	164311526	164311611	+
28258	7	164311819	164311906	+
28044	7	164312583	164312666	+
28045	7	164312902	164312981	+
28117	7	164314563	164314643	+
28118	7	164318758	164318839	+
28073	7	164324189	164324254	+
28071	7	164324567	164324646	+
28247	7	164324717	164324797	+
28072	7	164324934	164325033	+
28070	7	164325280	164325347	+
28078	7	164330417	164330491	+
28110	7	164330952	164331035	+
28164	7	164331808	164331885	+
28271	7	164332385	164332463	+
28166	7	164333144	164333234	+
28109	7	164336378	164336457	+
28079	7	164338233	164338308	+
27972	7	164338614	164338686	+
28255	7	164339183	164339248	+
28107	7	164339347	164339419	+
28103	7	164340111	164340190	+
27993	7	164343663	164343746	+
28119	7	164344514	164344615	+
28074	7	164345705	164345773	+
28082	7	164348951	164349029	+
28085	7	164349098	164349188	+
28062	7	164349248	164349317	+
28083	7	164349561	164349640	+
28248	7	164350374	164350451	+
28013	7	167491760	167491869	+
27963	8	10818292	10818376	+
28207	8	10987250	10987346	-
28080	8	14705721	14705793	-
28040	8	22168828	22168908	-
28108	8	42215501	42215568	+
24073	8	66950178	66950286	+
28209	8	102057827	102057921	-
28264	8	102057977	102058052	-
28172	8	106991179	106991275	-
28171	8	125933262	125933358	-
23809	8	137350040	137350127	-
27950	8	137355275	137355343	-
27991	8	143221103	143221192	-
28281	8	146446870	146446955	-
26688	8	146557006	146557079	-
28251	8	146574402	146574499	-
28283	8	147020034	147020116	-
28129	9	18139587	18139673	+
28212	9	29683142	29683235	-
28282	9	29739968	29740042	-
28055	9	51005354	51005439	+
24061	9	89137996	89138076	-
28280	9	103745990	103746087	-
28215	9	103923084	103923177	-
27970	10	1962569	1962670	-
27917	10	1973274	1973350	-
28032	10	5712275	5712362	+
28030	10	5712878	5712957	+
28122	10	29569163	29569283	-
28236	10	30094722	30094813	-
27960	10	37253045	37253122	+
28237	10	62673995	62674088	-
27998	10	64097640	64097721	+
28238	10	64862217	64862313	+
28035	10	65405322	65405398	+
27968	10	65405642	65405723	+
28242	10	66574604	66574694	+
28243	10	66735239	66735330	+
28241	10	66755812	66755906	+
28240	10	66779630	66779724	+
28239	10	66813986	66814080	+
27921	10	90121100	90121173	+
27922	10	90122017	90122099	+
23791	11	7147089	7147156	+
23792	11	7147486	7147580	+
28275	11	24476067	24476141	+
28008	11	51090173	51090282	+
28218	11	51132754	51132849	+
27988	11	51448476	51448574	+
28219	11	54596484	54596581	-
27942	11	54913668	54913751	-
27929	11	59792467	59792551	+
28220	11	77881199	77881298	-
28047	11	96538245	96538338	+
23847	11	98784169	98784268	+
28221	11	109849497	109849595	-
28278	12	38823282	38823357	-
27937	12	39792044	39792153	+
27943	12	82238013	82238089	+
28069	12	82853754	82853817	-
26693	12	83077563	83077645	-
23870	12	83148687	83148776	-
28184	12	96020650	96020744	+
27989	12	104321121	104321209	+
28183	13	32556562	32556655	+
28021	13	56301816	56301925	-
28022	13	56313537	56313618	-
23825	13	116513188	116513269	-
28019	14	372934	373043	-
28257	14	1908081	1908153	-
28217	14	8980071	8980170	-
28006	14	9556181	9556265	+
28003	14	9556374	9556483	+
28216	14	12290930	12290996	+
27978	14	70701137	70701204	-
27953	14	109970171	109970254	+
27954	14	109970674	109970750	+
23821	14	120507558	120507645	-
27920	14	120554305	120554376	-
24021	14	120559995	120560074	-
26685	15	1248683	1248755	+
27965	15	1616032	1616116	-
28025	15	10478575	10478671	+
27995	15	11053981	11054069	-
24115	15	11055206	11055315	-
28211	15	12332607	12332685	+
28210	15	12615442	12615535	+
27985	15	15769508	15769579	+
28105	15	21918824	21918919	-
23984	15	27166068	27166137	+
28265	15	48249136	48249216	+
23978	15	55496756	55496826	+
28114	15	56281179	56281262	-
27959	15	72366624	72366702	-
28014	15	79568500	79568609	-
27930	15	92701750	92701859	-
27919	15	105917273	105917352	+
27926	15	105917663	105917749	+
27924	15	105920139	105920225	+
27941	15	106898696	106898792	+
27944	15	106898933	106899029	+
23944	15	106899505	106899572	+
27969	16	1845434	1845534	-
28020	16	1845794	1845903	-
28007	16	6730526	6730612	-
28120	16	6730823	6730934	-
28042	16	6952208	6952290	-
27952	16	17718310	17718405	-
28101	16	24073282	24073353	-
27982	16	24073446	24073531	-
28088	16	25356203	25356296	+
28004	16	26739889	26739973	+
28060	16	26755289	26755399	+
28228	16	27689323	27689416	+
27992	16	32253411	32253497	-
27936	16	32809599	32809707	-
24128	16	32862190	32862259	-
27980	16	42574680	42574766	-
28104	16	43381611	43381725	-
28034	16	43395599	43395684	-
23928	16	44086558	44086629	+
28229	16	58458301	58458398	+
28230	16	72096874	72096972	-
28249	16	76575276	76575354	-
28050	16	76575883	76575949	-
24265	17	28867667	28867755	-
24264	17	28867813	28867895	-
28026	18	2383348	2383458	+
28000	18	28861007	28861115	-
28277	18	32600886	32600934	-
27962	18	51716504	51716588	+
26680	19	2034269	2034356	-
27932	19	4659068	4659177	+
28231	19	10530545	10530644	+
28011	19	10626280	10626350	-
24360	19	13518238	13518310	-
24359	19	13518391	13518468	-
24358	19	13518536	13518608	-
24118	19	13558499	13558608	+
27996	19	13558675	13558811	+
28232	19	14243445	14243542	+
26692	19	17710838	17710942	+
28233	19	19098527	19098622	+
28046	19	52090459	52090552	-
28234	19	52122176	52122262	+
27990	19	55765048	55765131	-
27958	19	57750860	57750929	+
27925	19	57751035	57751113	+
27964	19	57751504	57751589	+
28235	19	58324981	58325077	+
28131	19	59772747	59772830	+
28121	19	59776909	59777032	+
28146	19	59785342	59785428	+
28148	19	59789775	59789859	+
28162	19	59797667	59797752	+
28158	19	59798513	59798599	+
28143	19	59800483	59800569	+
28144	19	59801658	59801742	+
28139	19	59804018	59804100	+
28140	19	59811368	59811468	+
28136	19	59815178	59815263	+
28147	19	59816326	59816416	+
28138	19	59821546	59821632	+
28154	19	59823753	59823842	+
28159	19	59835044	59835132	+
28145	19	59857036	59857116	+
28156	19	59858727	59858813	+
28142	19	59860299	59860385	+
28134	19	59864334	59864422	+
28135	19	59869010	59869098	+
28064	19	59895652	59895721	+
28064	19	59898391	59898460	+
28065	19	59898600	59898666	+
28066	19	59899307	59899375	+
28252	20	765005	765099	+
26675	20	2081737	2081826	-
28190	20	2267998	2268092	-
28284	20	2271884	2271977	+
28005	20	14416035	14416117	+
28059	20	14421395	14421481	+
28106	20	15357361	15357423	+
27977	20	55215773	55215856	+
26694	20	66210939	66211022	+
27979	20	68318877	68318976	+
28027	20	88058741	88058838	-
28253	1099213942283	736	825	+
28253	1099213961827	706	795	+
28208	1099214034320	1127	1223	-
28253	1099214137906	136	225	-
28253	1099214144428	530	619	-
28253	1099214147902	186	275	+
28253	1099214236137	842	931	+
28253	1099214272376	478	567	-
28173	1099214323795	2317	2401	+
28253	1099214343780	267	356	-
28253	1099214390852	82	171	-
28253	1099214391975	411	500	-
28253	1099214444073	300	389	-
24311	1099214568803	17	87	-
24310	1099214568803	180	261	-
24309	1099214568803	331	401	-
24308	1099214568803	464	547	-
28214	1099214736729	30212	30306	+
28213	1099214739355	6911	6992	+
27982	1099214753307	140	225	-
28028	1099214771041	151	255	-
26978	1099214771214	991	1071	-
27986	1099214790156	878	957	-
26683	1099548049615	28162	28234	+
28244	X	5708725	5708821	+
24199	X	43559275	43559384	-
28029	X	43560139	43560248	-
28163	X	47638245	47638322	+
23915	X	47638603	47638688	+
28123	X	47643501	47643584	+
28057	X	47644032	47644096	+
28124	X	47644792	47644875	+
28250	X	47649746	47649842	+
28125	X	47651105	47651184	+
24003	X	51872188	51872267	-
27927	X	51873135	51873217	-
24204	X	64563509	64563618	+
28086	X	73311841	73311919	-
28068	X	73312006	73312077	-
28167	X	73379991	73380096	-
28067	X	73380175	73380246	-
28081	X	75596277	75596364	-
28043	X	75667035	75667132	-
28056	X	84714873	84714944	-
28245	X	108770393	108770490	+
28095	X	113320114	113320224	+
24194	X	121787204	121787314	-
28058	X	132386867	132386941	-
27955	X	132387027	132387101	-
24415	X	132387160	132387255	-
27940	X	132387298	132387366	-
27939	X	132387530	132387600	-
24414	X	132387687	132387767	-
28100	X	132765568	132765645	-
28098	X	132765724	132765814	-
28099	X	132765891	132765990	-
28165	X	132766718	132766814	-
28126	X	132771696	132771766	-
28089	X	132772003	132772100	-
28279	X	134608892	134608974	+
28127	X	136789628	136789710	-
28128	X	138099716	138099799	-
28272	X	144122960	144123031	-
28270	X	144123486	144123562	-
28274	X	144125041	144125115	-
28273	X	144129075	144129153	-
26978	X	145318129	145318209	-
26979	X	145325272	145325352	-
26980	X	145337107	145337188	-
26981	X	145346074	145346153	-
26982	X	145354626	145354707	-
26972	X	145359547	145359655	-
26973	X	145359880	145359973	-
26974	X	145365752	145365836	-
26975	X	145378223	145378316	-
26976	X	145379108	145379201	-
26977	X	145387233	145387330	-
26983	X	145393867	145393958	-
24210	X	150051126	150051206	-
28102	X	150052161	150052245	-
24057	X	150473546	150473626	-
28260	X	150474738	150474847	-
27961	X	150475738	150475818	-
21684	1	20669091	20669163	+
22227	1	20672850	20672968	+
21582	1	23279108	23279178	+
21963	1	23298540	23298623	+
21989	1	74440884	74440968	+
22198	1	74947232	74947295	-
21608	1	94746955	94747020	+
21592	1	130098938	130099007	+
22058	1	134094665	134094761	+
22107	1	139863032	139863118	+
22132	1	139863216	139863295	+
25106	1	160435756	160435864	+
22122	1	164147945	164148054	+
22108	1	164153499	164153608	+
25127	1	169270532	169270640	-
22052	1	178702456	178702554	-
21671	1	187137198	187137264	+
22379	1	187137460	187137571	+
21683	1	195333657	195333724	-
22121	1	196863234	196863314	+
21991	1	196863741	196863828	+
25959	2	10388571	10388664	+
26650	2	10388856	10388976	+
26663	2	10389122	10389240	+
25136	2	10389417	10389513	+
26644	2	10389970	10390090	+
25960	2	10390302	10390395	+
25961	2	10393580	10393673	+
25942	2	10393881	10393970	+
25964	2	10395558	10395654	+
25954	2	10395846	10395927	+
25138	2	10396060	10396168	+
26642	2	10396927	10397053	+
23709	2	10397973	10398045	+
25958	2	10398257	10398340	+
25099	2	10398480	10398576	+
26643	2	10398777	10398899	+
26649	2	10399537	10399657	+
23709	2	10400430	10400502	+
25958	2	10400715	10400798	+
25099	2	10400938	10401034	+
25139	2	10402875	10402947	+
25957	2	10403161	10403244	+
25099	2	10403384	10403480	+
25957	2	10405596	10405679	+
25099	2	10405819	10405915	+
23709	2	10407767	10407839	+
25954	2	10408054	10408135	+
25099	2	10408276	10408372	+
23709	2	10410231	10410303	+
25954	2	10410516	10410597	+
25957	2	10412966	10413049	+
25099	2	10413189	10413285	+
23709	2	10415142	10415214	+
25954	2	10415429	10415510	+
25099	2	10415651	10415747	+
23709	2	10417612	10417684	+
25954	2	10417897	10417978	+
23709	2	10420025	10420097	+
25955	2	10420312	10420393	+
25099	2	10420534	10420630	+
23709	2	10422454	10422526	+
25954	2	10422740	10422821	+
25099	2	10422962	10423058	+
25956	2	10425192	10425272	+
25099	2	10425414	10425510	+
26494	2	10427348	10427434	+
25965	2	10429257	10429341	+
23708	2	10429545	10429617	+
25944	2	10430643	10430740	+
25140	2	10430923	10431031	+
25137	2	10431791	10431887	+
25141	2	10433294	10433402	+
25995	2	10433594	10433689	+
25099	2	10433830	10433926	+
25962	2	10436222	10436301	+
25963	2	10436518	10436598	+
25940	2	10437447	10437548	+
26641	2	10437724	10437844	+
25941	2	10438694	10438791	+
26651	2	10439231	10439357	+
26652	2	10439782	10439906	+
26003	2	14182630	14182708	+
21590	2	26446877	26446949	+
22150	2	29701151	29701247	-
22123	2	32173980	32174089	+
21658	2	38708255	38708330	+
22229	2	38709350	38709438	+
21656	2	74564127	74564194	+
25120	2	80468862	80468947	-
21593	2	84581272	84581335	-
21998	2	94081521	94081610	-
25095	2	94101457	94101556	-
28654	2	104269018	104269097	-
25105	2	117010863	117010962	+
25935	2	122466539	122466617	+
22001	2	131113788	131113873	+
25142	2	155182553	155182661	+
25143	2	155448616	155448694	+
25943	2	169144385	169144466	-
21817	2	174092548	174092626	-
21820	2	174093005	174093086	-
21577	2	180123753	180123829	+
22226	2	180133084	180133187	+
21587	2	180628745	180628812	+
22126	3	17695662	17695770	+
25086	3	29315745	29315842	+
28655	3	34537386	34537464	+
21578	3	68813694	68813757	+
21981	3	68813824	68813918	+
26655	3	85271299	85271420	+
22129	3	88019520	88019608	+
28656	3	88340223	88340304	-
25145	3	88920531	88920594	-
25973	3	89031038	89031120	-
25931	3	89873942	89874021	+
21600	3	118136775	118136847	+
25104	3	121996503	121996621	-
25018	3	127248146	127248219	+
25019	3	127248281	127248348	+
21824	3	127248414	127248482	+
25020	3	127248542	127248607	+
24837	3	127248651	127248725	+
28657	3	133903469	133903547	-
21663	3	157207243	157207313	+
25121	4	11061244	11061329	+
25933	4	36592406	36592486	-
25999	4	36615543	36615619	-
21685	4	40669950	40670028	+
25150	4	43505690	43505752	-
22101	4	56908101	56908170	-
25146	4	62917885	62917966	+
25147	4	87767944	87768029	+
21993	4	88556461	88556566	-
25998	4	94331848	94331928	+
21586	4	101019550	101019632	-
25096	4	108690260	108690335	+
21962	4	120442139	120442227	-
21693	4	120445211	120445302	-
25148	4	124408938	124409046	+
25149	4	124421025	124421133	+
25132	4	125181993	125182101	+
25151	4	134972470	134972548	-
21997	4	149442563	149442664	+
23025	4	155428014	155428096	-
21969	4	155429005	155429094	-
21678	4	155429790	155429859	-
25925	5	9375704	9375779	+
25087	5	24097932	24098029	+
26664	5	35075502	35075621	-
22110	5	48615181	48615290	+
25970	5	65361557	65361634	+
26648	5	83227969	83228090	-
25154	5	98904575	98904683	-
25152	5	111433163	111433271	+
23711	5	113772106	113772179	+
25173	5	136851586	136851673	-
25153	5	137467303	137467411	+
22099	5	138606549	138606632	-
21995	5	138606751	138606838	-
21829	5	138606965	138607046	-
22033	5	139845604	139845699	-
26006	6	3671301	3671385	-
24782	6	3671897	3672003	-
25084	6	27886655	27886750	-
21657	6	28972619	28972691	+
21659	6	30115918	30115992	-
21996	6	30119446	30119551	-
21660	6	30119668	30119737	-
22223	6	30691299	30691396	+
21990	6	31012660	31012747	-
21581	6	31013023	31013093	-
25463	6	36371742	36371825	+
25155	6	47753575	47753651	-
21965	6	51219811	51219909	-
22544	6	52180080	52180164	-
23710	6	81846593	81846670	-
25156	6	85286286	85286367	-
25157	6	119984246	119984329	-
21603	6	124667932	124668003	-
22104	6	124668340	124668408	-
25113	6	129641553	129641661	+
25939	6	136348946	136349031	-
21811	7	3218627	3218709	+
21812	7	3218920	3219001	+
21813	7	3219190	3219271	+
24845	7	3219483	3219561	+
21814	7	3220344	3220423	+
21815	7	3220642	3220725	+
21816	7	3220774	3220842	+
21818	7	11543786	11543861	-
22020	7	19766814	19766911	+
25946	7	19971992	19972066	+
26659	7	27990555	27990674	+
25158	7	52105069	52105141	+
21609	7	52377127	52377191	+
22042	7	69022656	69022750	-
25947	7	69084913	69084992	-
22117	7	71350692	71350797	+
22138	7	86033163	86033259	+
22130	7	86650150	86650239	+
25159	7	103397934	103398042	+
22011	7	106700779	106700873	+
22103	7	108623890	108623957	+
25092	7	134852001	134852076	+
21680	7	147143588	147143659	-
22105	7	148407283	148407392	-
25080	7	149762969	149763052	-
24790	7	149840829	149840901	-
24799	8	24253027	24253154	+
26647	8	32213393	32213514	-
22206	8	39315187	39315256	-
25161	8	66993129	66993238	-
26670	8	86535414	86535532	-
25160	8	86609998	86610085	+
25903	8	86702615	86702686	-
22133	8	86702772	86702860	-
21986	8	86732417	86732491	+
21992	8	86732571	86732657	+
21987	8	86732714	86732820	+
21601	8	96848211	96848281	+
22016	8	107832264	107832360	-
21602	8	110075144	110075213	+
28658	8	130883141	130883220	+
28659	9	8246786	8246881	+
28660	9	20836695	20836772	-
21676	9	21300939	21301008	-
22102	9	41339508	41339587	+
21972	9	41344799	41344894	+
22134	9	41390009	41390085	+
21825	9	50911139	50911215	-
21826	9	50911667	50911750	-
21667	9	67084467	67084533	-
21661	9	89697098	89697166	-
21598	9	106056455	106056544	+
21575	9	106081171	106081258	+
21668	9	108470650	108470723	+
22831	9	108471108	108471192	+
25162	9	108871967	108872048	+
22135	9	112021140	112021215	-
26665	9	115290937	115291057	+
21988	9	118940914	118941003	+
22131	9	122591994	122592092	+
21819	10	42855276	42855339	+
26658	10	60423471	60423592	+
25108	10	75670071	75670154	-
22124	10	91534831	91534930	-
22022	10	93426513	93426608	-
25098	10	119885047	119885166	-
21576	10	122422696	122422780	-
22115	10	126432586	126432669	+
24823	10	126435496	126435616	+
25107	10	127522342	127522450	+
25083	11	28646191	28646276	+
22109	11	28657012	28657083	+
22140	11	28663728	28663835	+
22111	11	35430318	35430427	+
22000	11	35595898	35595983	+
21607	11	43187899	43187963	-
22035	11	49883204	49883301	+
25659	11	50171287	50171381	-
25081	11	65548235	65548334	-
26656	11	69448902	69449021	-
22008	11	69825545	69825633	+
25109	11	70048219	70048302	+
21672	11	70048544	70048637	+
22106	11	74986890	74986980	+
21595	11	74987184	74987249	+
21985	11	75277218	75277312	+
25110	11	76891566	76891674	-
21605	11	77886507	77886572	+
23100	11	77886672	77886743	+
21670	11	79525471	79525536	+
23028	11	79539902	79540013	+
21984	11	86397569	86397660	-
21823	11	86926506	86926591	+
21604	11	87570366	87570429	+
21967	11	96126478	96126579	+
22096	11	96178479	96178588	+
21611	11	96711707	96711779	+
22031	11	119876079	119876176	-
25115	12	35879483	35879569	-
28661	12	55746920	55746999	-
25116	12	70864822	70864931	-
26657	12	102259883	102260003	-
22039	12	109896830	109896928	+
22044	12	110075183	110075278	+
28662	12	110782751	110782830	+
25091	12	110801902	110801995	+
25103	12	110810200	110810290	+
25966	12	110818443	110818525	+
22027	12	110823999	110824095	+
24824	12	110824290	110824356	+
25089	12	110824524	110824617	+
22907	12	110828657	110828747	+
22908	12	110829925	110830048	+
21591	12	110831056	110831125	+
22909	12	110832716	110832809	+
21599	12	110833537	110833598	+
22037	12	110849710	110849805	+
26653	12	110850032	110850151	+
22557	12	110856468	110856546	+
25928	12	110920407	110920483	+
22202	12	110947270	110947335	+
22555	12	110948385	110948466	+
21821	12	110948848	110948910	+
22203	12	110950013	110950073	+
26668	12	110950527	110950646	+
22005	12	110950718	110950803	+
25085	12	110951020	110951100	+
22018	12	110951691	110951787	+
24838	12	110953528	110953612	+
25111	12	110953787	110953860	+
26661	12	110953881	110954001	+
25100	12	110955295	110955393	+
24825	12	110955468	110955543	+
25112	12	110956964	110957026	+
25090	12	110958216	110958307	+
24839	12	110960928	110961013	+
25972	12	110961428	110961511	+
22554	12	110961668	110961749	+
22199	12	110961991	110962058	+
21822	12	110962523	110962601	+
22204	12	110965032	110965106	+
24840	12	110965543	110965624	+
24826	12	110966339	110966412	+
26004	12	110967535	110967612	+
22205	12	110971981	110972056	+
21597	12	110972349	110972419	+
25088	12	110972942	110973007	+
24798	12	110973112	110973184	+
25949	12	110973829	110973910	+
21613	12	110976643	110976708	+
25102	12	110977329	110977407	+
22200	12	110978720	110978787	+
24827	12	110980619	110980708	+
22552	12	110981368	110981446	+
22556	12	110981499	110981578	+
24841	12	110981628	110981706	+
22553	12	110981925	110982005	+
21681	12	113369091	113369166	+
21612	12	118489290	118489358	+
26645	13	17839307	17839427	+
28663	13	21537029	21537109	+
21827	13	48631381	48631483	-
21977	13	48633198	48633286	-
21971	13	48633548	48633641	-
25119	13	50639995	50640103	-
25119	13	50696341	50696449	-
25932	13	58124486	58124561	-
22137	13	58494140	58494247	-
25164	13	62862099	62862206	+
21579	13	63401792	63401865	+
21580	13	63402020	63402092	+
21666	13	63402516	63402583	+
26654	13	71245967	71246087	+
25132	13	74544513	74544621	+
25117	13	75782494	75782589	+
21594	13	83878419	83878490	+
26493	13	110114938	110115018	+
28664	13	110694017	110694096	+
25118	13	113826191	113826299	+
25996	13	113827627	113827706	+
23031	13	113827742	113827832	+
22046	14	35707795	35707892	+
25945	14	45567118	45567186	-
25122	14	51427159	51427267	-
25123	14	55235514	55235622	-
21970	14	55567897	55567979	-
26001	14	55594537	55594613	-
25124	14	60847643	60847752	-
21980	14	62250717	62250809	-
21979	14	62250864	62250947	-
26667	14	62371057	62371175	-
26005	14	64346026	64346104	+
22125	14	65209494	65209578	+
22114	14	70843317	70843398	+
25125	14	73606570	73606658	-
25101	14	80138238	80138335	+
22097	14	115442893	115442976	+
21982	14	115443073	115443168	+
22098	14	115443222	115443303	+
21983	14	115443379	115443485	+
22127	14	115443527	115443613	+
22128	14	115443649	115443728	+
28665	15	12101247	12101329	+
26000	15	35590725	35590802	-
28666	15	50720571	50720660	-
21583	15	68168977	68169072	-
21964	15	68172770	68172851	-
21610	15	73085245	73085312	-
23706	15	74476179	74476249	+
22116	15	82028552	82028620	+
21975	15	85537033	85537127	+
21973	15	85537749	85537833	+
25126	15	102502223	102502297	-
21968	15	102803781	102803865	+
25465	15	102845341	102845432	+
22029	15	103115556	103115652	+
25128	16	11144133	11144241	+
25937	16	13449616	13449694	+
22176	16	13453933	13454019	+
24797	16	14159719	14159785	+
21830	16	17124154	17124235	-
25079	16	17124493	17124589	-
21662	16	18327494	18327558	-
25078	16	20604525	20604609	+
22100	16	24827941	24828026	+
25129	16	28600021	28600129	-
25969	16	43640768	43640850	+
25130	16	74342235	74342312	-
21584	16	77599181	77599245	+
21974	16	77599902	77599995	+
21589	16	77646518	77646588	+
21614	16	84714385	84714449	+
25093	16	93369965	93370061	+
25131	17	7099578	7099686	-
21585	17	17967152	17967221	+
21976	17	17967316	17967408	+
21588	17	17967776	17967843	+
22112	17	34161928	34162037	-
28667	17	36054834	36054914	+
26002	17	36097675	36097759	-
25166	17	39981081	39981190	+
25133	17	46368480	46368568	+
22139	17	56382411	56382521	+
26666	17	71209818	71209940	-
28668	18	6490562	6490644	-
21596	18	10782907	10782974	-
26646	18	10785444	10785565	+
22064	18	10785479	10785550	-
28669	18	11998870	11998947	-
21664	18	24587611	24587671	-
22201	18	61557489	61557554	-
21606	18	61807479	61807548	-
21692	18	61808850	61808912	-
21691	18	65408515	65408580	+
25134	18	66378918	66378987	-
22142	19	6264643	6264728	+
21966	19	6264844	6264932	+
21682	19	22825095	22825162	+
26660	19	23223921	23224041	+
22061	19	29209769	29209865	+
22095	19	34895177	34895263	-
25135	19	46417252	46417360	+
25660	MT	16115	16209	-
25167	X	6814809	6814900	-
25168	X	6818369	6818477	-
22172	X	6819108	6819172	-
21665	X	6825115	6825182	-
24513	X	6825528	6825623	-
26669	X	7384227	7384347	+
22118	X	18723420	18723514	-
22119	X	18724019	18724097	-
25169	X	49775584	49775692	-
22174	X	50094870	50094944	-
21994	X	50095015	50095105	-
21961	X	50095160	50095243	-
24842	X	50095290	50095369	-
25936	X	50095508	50095590	-
21828	X	50095680	50095744	-
25170	X	50401174	50401255	-
23035	X	50401331	50401421	-
24843	X	50401476	50401544	-
24828	X	50402580	50402664	-
22055	X	50406432	50406530	-
