1599	11679671	"An abundant class of tiny RNAs with probable regulatory roles in Caenorhabditis elegans"	Lau NC, Lim LP, Weinstein EG, Bartel DP	Science. 294:858-862(2001).
2133	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2134	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2135	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2136	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2137	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2138	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2139	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2140	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2141	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2142	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2143	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2144	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2145	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2146	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2147	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2148	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2149	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2150	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2151	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2152	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2153	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2154	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2155	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2156	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2157	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2158	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2159	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2160	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2161	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2162	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2163	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2164	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2165	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2166	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2167	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2168	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2169	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2170	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2171	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2172	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2173	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2174	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2175	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2176	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2177	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2178	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2179	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2180	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2181	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2182	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2183	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2184	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2185	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2186	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2187	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2188	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2189	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2190	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2191	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2192	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2193	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2194	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2195	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2196	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2197	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2198	22375710	"Cucumis melo microRNA expression profile during aphid herbivory in a resistant and susceptible interaction"	Sattar S, Song Y, Anstead JA, Sunkar R, Thompson GA	Mol Plant Microbe Interact. 25:839-848(2012).
2199	22303472	"Identification and profiling of microRNAs from skeletal muscle of the common carp"	Yan X, Ding L, Li Y, Zhang X, Liang Y, Sun X, Teng CB	PLoS One. 7:e30925(2012).
2200	22747909	"Computational identification and analysis of novel sugarcane microRNAs"	Thiebaut F, Grativol C, Carnavale-Bottino M, Rojas CA, Tanurdzic M, Farinelli L, Martienssen RA, Hemerly AS, Ferreira PC	BMC Genomics. 13:290(2012).
2201	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2202	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2203	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
2204	\N	"The genome of melon (Cucumis melo L.)"	Garcia-Masa J, Benjak A, Sanseverino W, Bourgeois M, Mir S, González VM, Hénaff E, Câmara F, Cozzuto L, Lowy E, Alioto T, Capella-Gutiérrez S, Blanca J, Cañizares J, Ziarsolo P, Gonzalez-Ibeas D, Rodríguez-Moreno L, Droege M, Du L, Alvarez-Tejado M,	PNAS [in press] (2012).
